,state,district,recovered,confirmed,deceased,active,date,Classification,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density
11435,Uttar Pradesh,uppratapgarh,6.0,12.0,0.0,6.0,2020-05-07,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11436,Uttar Pradesh,uppratapgarh,6.0,12.0,0.0,6.0,2020-05-08,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11437,Uttar Pradesh,uppratapgarh,6.0,12.0,0.0,6.0,2020-05-09,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11438,Uttar Pradesh,uppratapgarh,6.0,12.0,0.0,6.0,2020-05-10,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11439,Uttar Pradesh,uppratapgarh,6.0,13.0,0.0,7.0,2020-05-11,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11440,Uttar Pradesh,uppratapgarh,6.0,15.0,0.0,9.0,2020-05-12,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11441,Uttar Pradesh,uppratapgarh,6.0,16.0,0.0,10.0,2020-05-13,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11442,Uttar Pradesh,uppratapgarh,7.0,16.0,1.0,8.0,2020-05-14,Orange Zone,1931559.0,29.0,199.0,485.0,3639.0,24.0,294.0,948.0,746.0,286.0,270.0,2229.0,41701.0,46358.0,305650.0,6063.0,5149.0,34400.0,104506.0,15781.0,197846.0,113727.0,3717.0,854.0
11443,Uttar Pradesh,prayagraj,0.0,1.0,0.0,1.0,2020-04-21,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11444,Uttar Pradesh,prayagraj,0.0,1.0,0.0,1.0,2020-04-22,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11445,Uttar Pradesh,prayagraj,0.0,1.0,0.0,1.0,2020-04-23,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11446,Uttar Pradesh,prayagraj,0.0,1.0,0.0,1.0,2020-04-24,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11447,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-25,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11448,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-26,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11449,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-27,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11450,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-28,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11451,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-29,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11452,Uttar Pradesh,prayagraj,1.0,4.0,0.0,3.0,2020-04-30,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11453,Uttar Pradesh,prayagraj,1.0,5.0,0.0,4.0,2020-05-01,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11454,Uttar Pradesh,prayagraj,1.0,9.0,0.0,8.0,2020-05-02,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11455,Uttar Pradesh,prayagraj,1.0,10.0,0.0,9.0,2020-05-03,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11456,Uttar Pradesh,prayagraj,1.0,10.0,0.0,9.0,2020-05-04,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11457,Uttar Pradesh,prayagraj,1.0,10.0,0.0,9.0,2020-05-05,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11458,Uttar Pradesh,prayagraj,1.0,15.0,1.0,13.0,2020-05-06,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11459,Uttar Pradesh,prayagraj,1.0,15.0,1.0,13.0,2020-05-07,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11460,Uttar Pradesh,prayagraj,1.0,18.0,1.0,16.0,2020-05-08,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11461,Uttar Pradesh,prayagraj,1.0,18.0,1.0,16.0,2020-05-09,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11462,Uttar Pradesh,prayagraj,1.0,18.0,1.0,16.0,2020-05-10,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11463,Uttar Pradesh,prayagraj,4.0,19.0,1.0,14.0,2020-05-11,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11464,Uttar Pradesh,prayagraj,4.0,19.0,1.0,14.0,2020-05-12,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11465,Uttar Pradesh,prayagraj,4.0,21.0,1.0,16.0,2020-05-13,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11466,Uttar Pradesh,prayagraj,4.0,26.0,1.0,21.0,2020-05-14,Orange Zone,3665727.0,300.0,451.0,1053.0,7224.0,211.0,590.0,1820.0,2247.0,602.0,379.0,4209.0,265304.0,204357.0,910601.0,37832.0,24122.0,85491.0,243219.0,41965.0,428871.0,252326.0,5481.0,1087.0
11467,Uttar Pradesh,raebareli,0.0,35.0,0.0,35.0,2020-04-21,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11468,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-22,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11469,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-23,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11470,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-24,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11471,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-25,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11472,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-26,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11473,Uttar Pradesh,raebareli,0.0,43.0,0.0,43.0,2020-04-27,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11474,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-04-28,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11475,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-04-29,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11476,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-04-30,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11477,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-05-01,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11478,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-05-02,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11479,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-05-03,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11480,Uttar Pradesh,raebareli,0.0,44.0,0.0,44.0,2020-05-04,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11481,Uttar Pradesh,raebareli,2.0,46.0,0.0,44.0,2020-05-05,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11482,Uttar Pradesh,raebareli,2.0,46.0,0.0,44.0,2020-05-06,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11483,Uttar Pradesh,raebareli,8.0,47.0,0.0,39.0,2020-05-07,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11484,Uttar Pradesh,raebareli,8.0,47.0,0.0,39.0,2020-05-08,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11485,Uttar Pradesh,raebareli,8.0,47.0,0.0,39.0,2020-05-09,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11486,Uttar Pradesh,raebareli,33.0,48.0,0.0,15.0,2020-05-10,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11487,Uttar Pradesh,raebareli,35.0,49.0,0.0,14.0,2020-05-11,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11488,Uttar Pradesh,raebareli,35.0,49.0,0.0,14.0,2020-05-12,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11489,Uttar Pradesh,raebareli,39.0,50.0,0.0,11.0,2020-05-13,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11490,Uttar Pradesh,raebareli,41.0,50.0,0.0,9.0,2020-05-14,Red Zone,1965843.0,53.0,224.0,541.0,3812.0,51.0,288.0,933.0,397.0,317.0,237.0,2283.0,73393.0,65080.0,319163.0,7023.0,5184.0,34788.0,94437.0,13483.0,153041.0,125452.0,4609.0,739.0
11491,Uttar Pradesh,rampur,0.0,16.0,0.0,16.0,2020-04-21,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11492,Uttar Pradesh,rampur,4.0,16.0,0.0,12.0,2020-04-22,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11493,Uttar Pradesh,rampur,4.0,16.0,0.0,12.0,2020-04-23,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11494,Uttar Pradesh,rampur,4.0,16.0,0.0,12.0,2020-04-24,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11495,Uttar Pradesh,rampur,4.0,20.0,0.0,16.0,2020-04-25,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11496,Uttar Pradesh,rampur,4.0,20.0,0.0,16.0,2020-04-26,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11497,Uttar Pradesh,rampur,5.0,21.0,0.0,16.0,2020-04-27,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11498,Uttar Pradesh,rampur,5.0,21.0,0.0,16.0,2020-04-28,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11499,Uttar Pradesh,rampur,5.0,21.0,0.0,16.0,2020-04-29,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11500,Uttar Pradesh,rampur,5.0,24.0,0.0,19.0,2020-04-30,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11501,Uttar Pradesh,rampur,5.0,24.0,0.0,19.0,2020-05-01,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11502,Uttar Pradesh,rampur,7.0,25.0,0.0,18.0,2020-05-02,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11503,Uttar Pradesh,rampur,12.0,25.0,0.0,13.0,2020-05-03,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11504,Uttar Pradesh,rampur,12.0,25.0,0.0,13.0,2020-05-04,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11505,Uttar Pradesh,rampur,12.0,25.0,0.0,13.0,2020-05-05,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11506,Uttar Pradesh,rampur,16.0,25.0,0.0,9.0,2020-05-06,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11507,Uttar Pradesh,rampur,16.0,27.0,0.0,11.0,2020-05-07,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11508,Uttar Pradesh,rampur,16.0,28.0,0.0,12.0,2020-05-08,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11509,Uttar Pradesh,rampur,16.0,28.0,0.0,12.0,2020-05-09,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11510,Uttar Pradesh,rampur,20.0,28.0,0.0,8.0,2020-05-10,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11511,Uttar Pradesh,rampur,20.0,31.0,0.0,11.0,2020-05-11,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11512,Uttar Pradesh,rampur,21.0,31.0,0.0,10.0,2020-05-12,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11513,Uttar Pradesh,rampur,21.0,31.0,0.0,10.0,2020-05-13,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11514,Uttar Pradesh,rampur,21.0,31.0,0.0,10.0,2020-05-14,Red Zone,1043666.0,48.0,186.0,425.0,2545.0,92.0,174.0,474.0,1307.0,239.0,82.0,1439.0,143217.0,62281.0,238598.0,6956.0,3847.0,25960.0,73261.0,14386.0,43839.0,145801.0,2367.0,987.0
11515,Uttar Pradesh,saharanpur,0.0,72.0,0.0,72.0,2020-04-21,Red Zone,2077108.0,125.0,251.0,583.0,4029.0,138.0,361.0,974.0,10208.0,332.0,223.0,2349.0,284156.0,149035.0,508695.0,17404.0,9699.0,38816.0,151620.0,21310.0,154153.0,190539.0,3689.0,939.0
11516,Uttar Pradesh,saharanpur,0.0,98.0,0.0,98.0,2020-04-22,Red Zone,2077108.0,125.0,251.0,583.0,4029.0,138.0,361.0,974.0,10208.0,332.0,223.0,2349.0,284156.0,149035.0,508695.0,17404.0,9699.0,38816.0,151620.0,21310.0,154153.0,190539.0,3689.0,939.0
11517,Uttar Pradesh,saharanpur,0.0,98.0,0.0,98.0,2020-04-23,Red Zone,2077108.0,125.0,251.0,583.0,4029.0,138.0,361.0,974.0,10208.0,332.0,223.0,2349.0,284156.0,149035.0,508695.0,17404.0,9699.0,38816.0,151620.0,21310.0,154153.0,190539.0,3689.0,939.0
11518,Uttar Pradesh,saharanpur,0.0,123.0,0.0,123.0,2020-04-24,Red Zone,2077108.0,125.0,251.0,583.0,4029.0,138.0,361.0,974.0,10208.0,332.0,223.0,2349.0,284156.0,149035.0,508695.0,17404.0,9699.0,38816.0,151620.0,21310.0,154153.0,190539.0,3689.0,939.0
11519,Uttar Pradesh,saharanpur,9.0,160.0,0.0,151.0,2020-04-25,Red Zone,2077108.0,125.0,251.0,583.0,4029.0,138.0,361.0,974.0,10208.0,332.0,223.0,2349.0,284156.0,149035.0,508695.0,17404.0,9699.0,38816.0,151620.0,21310.0,154153.0,190539.0,3689.0,939.0
