,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone,diff,BERT_label,BERT_label_1,BERT_label_2,BERT_label_3,BERT_label_4,BERT_label_5
4584,Karnataka,chikkaballapura,11.0,18.0,2.0,5.0,2020-04-29,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,0.0,1,1,0,0,0,0
4585,Karnataka,chikkaballapura,11.0,18.0,2.0,5.0,2020-04-30,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,0.0,1,1,0,0,0,0
4586,Karnataka,chikkaballapura,11.0,19.0,2.0,6.0,2020-05-01,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,1.0,1,1,0,0,0,0
4587,Karnataka,chikkaballapura,11.0,20.0,2.0,7.0,2020-05-02,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4588,Karnataka,chikkaballapura,12.0,20.0,2.0,6.0,2020-05-03,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4589,Karnataka,chikkaballapura,12.0,21.0,2.0,7.0,2020-05-04,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,3.0,2,0,1,0,0,0
4590,Karnataka,chikkaballapura,12.0,21.0,2.0,7.0,2020-05-05,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4591,Karnataka,chikkaballapura,12.0,21.0,2.0,7.0,2020-05-06,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,1.0,1,1,0,0,0,0
4592,Karnataka,chikkaballapura,12.0,21.0,2.0,7.0,2020-05-07,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,1.0,1,1,0,0,0,0
4593,Karnataka,chikkaballapura,12.0,21.0,2.0,7.0,2020-05-08,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,0.0,1,1,0,0,0,0
4594,Karnataka,chikkaballapura,12.0,22.0,2.0,8.0,2020-05-09,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,1.0,1,1,0,0,0,0
4595,Karnataka,chikkaballapura,16.0,23.0,2.0,5.0,2020-05-10,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4596,Karnataka,chikkaballapura,16.0,23.0,2.0,5.0,2020-05-11,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4597,Karnataka,chikkaballapura,16.0,24.0,2.0,6.0,2020-05-12,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,3.0,2,0,1,0,0,0
4598,Karnataka,chikkaballapura,16.0,24.0,2.0,6.0,2020-05-13,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,2.0,2,0,1,0,0,0
4599,Karnataka,chikkaballapura,16.0,24.0,2.0,6.0,2020-05-14,783222.0,39.0,30.0,49.0,471.0,43.0,70.0,121.0,19.0,27.0,250.0,94053.0,50936.0,200337.0,4772.0,2672.0,17360.0,57408.0,6620.0,55056.0,201796.0,4208.0,298.0,1255104.0,0,1,0,1.0,1,1,0,0,0,0
4604,Karnataka,dakshinakannada,11.0,17.0,2.0,4.0,2020-04-25,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,1.0,1,1,0,0,0,0
4605,Karnataka,dakshinakannada,11.0,18.0,2.0,5.0,2020-04-26,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,2.0,2,0,1,0,0,0
4606,Karnataka,dakshinakannada,11.0,20.0,2.0,7.0,2020-04-27,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4607,Karnataka,dakshinakannada,11.0,20.0,2.0,7.0,2020-04-28,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,4.0,2,0,1,0,0,0
4608,Karnataka,dakshinakannada,11.0,20.0,2.0,7.0,2020-04-29,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4609,Karnataka,dakshinakannada,11.0,21.0,3.0,7.0,2020-04-30,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4610,Karnataka,dakshinakannada,11.0,23.0,3.0,9.0,2020-05-01,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4611,Karnataka,dakshinakannada,6.0,18.0,3.0,9.0,2020-05-02,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,-2.0,1,1,0,0,0,0
4612,Karnataka,dakshinakannada,6.0,18.0,3.0,9.0,2020-05-03,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,-2.0,1,1,0,0,0,0
4613,Karnataka,dakshinakannada,6.0,18.0,3.0,9.0,2020-05-04,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,-3.0,1,1,0,0,0,0
4614,Karnataka,dakshinakannada,6.0,19.0,3.0,10.0,2020-05-05,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,-4.0,1,1,0,0,0,0
4615,Karnataka,dakshinakannada,7.0,22.0,3.0,12.0,2020-05-06,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,4.0,2,0,1,0,0,0
4616,Karnataka,dakshinakannada,7.0,22.0,3.0,12.0,2020-05-07,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,4.0,2,0,1,0,0,0
4617,Karnataka,dakshinakannada,7.0,22.0,3.0,12.0,2020-05-08,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,4.0,2,0,1,0,0,0
4618,Karnataka,dakshinakannada,7.0,25.0,3.0,15.0,2020-05-09,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,6.0,2,0,1,0,0,0
4619,Karnataka,dakshinakannada,7.0,25.0,3.0,15.0,2020-05-10,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4620,Karnataka,dakshinakannada,7.0,25.0,3.0,15.0,2020-05-11,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4621,Karnataka,dakshinakannada,7.0,27.0,3.0,17.0,2020-05-12,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,5.0,2,0,1,0,0,0
4622,Karnataka,dakshinakannada,8.0,28.0,4.0,16.0,2020-05-13,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4623,Karnataka,dakshinakannada,10.0,28.0,5.0,13.0,2020-05-14,1666323.0,461.0,483.0,642.0,3959.0,360.0,582.0,1051.0,159.0,222.0,1935.0,317373.0,175270.0,746430.0,31907.0,23305.0,55233.0,97610.0,47655.0,185916.0,185763.0,4559.0,457.0,2089649.0,0,1,0,3.0,2,0,1,0,0,0
4628,Karnataka,davanagere,2.0,2.0,0.0,0.0,2020-04-25,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,-1.0,1,1,0,0,0,0
4629,Karnataka,davanagere,2.0,2.0,0.0,0.0,2020-04-26,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,-1.0,1,1,0,0,0,0
4630,Karnataka,davanagere,2.0,2.0,0.0,0.0,2020-04-27,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,-1.0,1,1,0,0,0,0
4631,Karnataka,davanagere,2.0,2.0,0.0,0.0,2020-04-28,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,0.0,1,1,0,0,0,0
4632,Karnataka,davanagere,2.0,3.0,0.0,1.0,2020-04-29,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,1.0,1,1,0,0,0,0
4633,Karnataka,davanagere,2.0,4.0,0.0,2.0,2020-04-30,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,2.0,2,0,1,0,0,0
4634,Karnataka,davanagere,2.0,10.0,0.0,8.0,2020-05-01,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,8.0,2,0,1,0,0,0
4635,Karnataka,davanagere,2.0,10.0,1.0,7.0,2020-05-02,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,8.0,2,0,1,0,0,0
4636,Karnataka,davanagere,2.0,10.0,1.0,7.0,2020-05-03,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,7.0,2,0,1,0,0,0
4637,Karnataka,davanagere,2.0,32.0,2.0,28.0,2020-05-04,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,28.0,3,0,0,1,0,0
4638,Karnataka,davanagere,2.0,44.0,3.0,39.0,2020-05-05,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,34.0,3,0,0,1,0,0
4639,Karnataka,davanagere,2.0,44.0,3.0,39.0,2020-05-06,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,34.0,3,0,0,1,0,0
4640,Karnataka,davanagere,2.0,47.0,4.0,41.0,2020-05-07,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,37.0,3,0,0,1,0,0
4641,Karnataka,davanagere,2.0,61.0,4.0,55.0,2020-05-08,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,29.0,3,0,0,1,0,0
4642,Karnataka,davanagere,2.0,67.0,4.0,61.0,2020-05-09,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,23.0,3,0,0,1,0,0
4643,Karnataka,davanagere,2.0,68.0,4.0,62.0,2020-05-10,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,24.0,3,0,0,1,0,0
4644,Karnataka,davanagere,2.0,71.0,4.0,65.0,2020-05-11,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,24.0,3,0,0,1,0,0
4645,Karnataka,davanagere,2.0,83.0,4.0,77.0,2020-05-12,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,22.0,3,0,0,1,0,0
4646,Karnataka,davanagere,2.0,85.0,4.0,79.0,2020-05-13,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,18.0,3,0,0,1,0,0
4647,Karnataka,davanagere,2.0,88.0,4.0,82.0,2020-05-14,1308540.0,91.0,233.0,402.0,3062.0,337.0,574.0,723.0,169.0,237.0,1588.0,176011.0,100812.0,317050.0,15464.0,7320.0,39416.0,90291.0,15449.0,123863.0,282186.0,5926.0,329.0,1945497.0,1,0,0,20.0,3,0,0,1,0,0
4652,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-25,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,2.0,2,0,1,0,0,0
4653,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-26,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,2.0,2,0,1,0,0,0
4654,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-27,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,0.0,1,1,0,0,0,0
4655,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-28,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,0.0,1,1,0,0,0,0
4656,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-29,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,0.0,1,1,0,0,0,0
4657,Karnataka,dharwad,2.0,9.0,0.0,7.0,2020-04-30,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,0.0,1,1,0,0,0,0
4658,Karnataka,dharwad,2.0,10.0,0.0,8.0,2020-05-01,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4659,Karnataka,dharwad,4.0,10.0,0.0,6.0,2020-05-02,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4660,Karnataka,dharwad,4.0,10.0,0.0,6.0,2020-05-03,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4661,Karnataka,dharwad,6.0,10.0,0.0,4.0,2020-05-04,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4662,Karnataka,dharwad,6.0,11.0,0.0,5.0,2020-05-05,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4663,Karnataka,dharwad,6.0,11.0,0.0,5.0,2020-05-06,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4664,Karnataka,dharwad,6.0,12.0,0.0,6.0,2020-05-07,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,2.0,2,0,1,0,0,0
4665,Karnataka,dharwad,7.0,12.0,0.0,5.0,2020-05-08,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,2.0,2,0,1,0,0,0
4666,Karnataka,dharwad,7.0,12.0,0.0,5.0,2020-05-09,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4667,Karnataka,dharwad,7.0,12.0,0.0,5.0,2020-05-10,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,1.0,1,1,0,0,0,0
4668,Karnataka,dharwad,7.0,12.0,0.0,5.0,2020-05-11,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,0.0,1,1,0,0,0,0
4669,Karnataka,dharwad,7.0,21.0,0.0,14.0,2020-05-12,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,9.0,2,0,1,0,0,0
4670,Karnataka,dharwad,7.0,21.0,0.0,14.0,2020-05-13,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,9.0,2,0,1,0,0,0
4671,Karnataka,dharwad,7.0,21.0,0.0,14.0,2020-05-14,1301664.0,284.0,415.0,585.0,3519.0,386.0,623.0,937.0,170.0,237.0,1738.0,283397.0,140584.0,396449.0,27168.0,15013.0,49585.0,91208.0,21127.0,137768.0,300159.0,4265.0,434.0,1847023.0,0,1,0,9.0,2,0,1,0,0,0
4676,Karnataka,gadag,0.0,4.0,1.0,3.0,2020-04-25,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4677,Karnataka,gadag,0.0,4.0,1.0,3.0,2020-04-26,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
